Year,Reference Code,Title in English,Title in Traditional Chinese,Title in Simplified Chinese,Organizations concerned,Declared on,Completed on,File Path (English),File Path (Traditional Chinese),File Path (Simplified Chinese),Report Type,ChineseSpecificDITerm,Google Drive Link (EN),Google Drive Link (TC),Google Drive Link (SC)
2024/25,OMB 2022/3706,Housing Department's tendering arrangement for the lease of a shop in a housing estate,房屋署就轄下某屋邨出租舖位的招標安排,房屋署就辖下某屋邨出租铺位的招标安排,"HD,HA",2022-10,2023-09,www.ombudsman.hk/wp-content/uploads/2024/01/HKOmbudsman_Investigation Report_OMB_2022_3706_HD_EN_Housing_Department's_tendering_arrangement_for_the_lease_of_a_shop_in_a_housing_estate.pdf,www.ombudsman.hk/wp-content/uploads/2024/01/申訴專員公署_就投訴作出的調查_OMB_2022_3706_全文_HD_TC_房屋署就轄下某屋邨出租舖位的招標安排.pdf,www.ombudsman.hk/wp-content/uploads/2024/01/申诉专员公署_就投诉作出的调查_OMB_2022_3706_全文_HD_SC_房屋署就辖下某屋邨出租铺位的招标安排.pdf,Complaint,,https://drive.google.com/file/d/1uoVNNqhc5wL7vg0SIVh5P15Yjckgh_LD/view?usp=drivesdk,https://drive.google.com/file/d/1oTQkPCzhLffdtyPRKfzxpt4JwP9gXhpq/view?usp=drivesdk,https://drive.google.com/file/d/1uCVGDp7SmzHLjYDPQtYIHX8Q7Bk9t6ad/view?usp=drivesdk
2023/24,OMB/DI/457,Pilot Scheme on Community Care Service Voucher for the Elderly,長者社區照顧服務券試驗計劃,长者社区照顾服务券试验计划,SWD,2021-11-25,2023-08-14,www.ombudsman.hk/wp-content/uploads/2023/08/HKOmbudsman_Direct Investigation_OMB_DI_457_Full Report_SWD_EN_Pilot_Scheme_on_Community_Care_Service_Voucher_for_the_Elderly.pdf,www.ombudsman.hk/wp-content/uploads/2023/08/申訴專員公署_主動調查_OMB_DI_457_全文_SWD_TC_長者社區照顧服務券試驗計劃.pdf,www.ombudsman.hk/wp-content/uploads/2023/08/申诉专员公署_主动调查_OMB_DI_457_全文_SWD_SC_长者社区照顾服务券试验计划.pdf,DI,主動調查,https://drive.google.com/file/d/153ZgON7O6WMRF438vzvM5cS5kcnzETpN/view?usp=drivesdk,https://drive.google.com/file/d/1XEf6_AR82ScUR4AqgJf69lb7eTzhMzR8/view?usp=drivesdk,https://drive.google.com/file/d/19FUF8w-xoj0mytI8ayEkutH1QU2zaSZp/view?usp=drivesdk
2023/24,OMB/DI/459,Government's Enforcement against Defective Sewage Works of New Territories Exempted Houses,政府對新界豁免管制屋宇欠妥排污設施的執管,政府对新界豁免管制屋宇欠妥排污设施的执管,"EPD,FEHD,LandsD,DSD,1823",2022-05-12,2023-08-14,www.ombudsman.hk/wp-content/uploads/2023/08/HKOmbudsman_Direct Investigation_OMB_DI_459_Full Report_EN_Government's_Enforcement_against_Defective_Sewage_Works_of_New_Territories_Exempted_Houses.pdf,www.ombudsman.hk/wp-content/uploads/2023/08/申訴專員公署_主動調查_OMB_DI_459_全文_TC_政府對新界豁免管制屋宇欠妥排污設施的執管.pdf,www.ombudsman.hk/wp-content/uploads/2023/08/申诉专员公署_主动调查_OMB_DI_459_全文_SC_政府对新界豁免管制屋宇欠妥排污设施的执管.pdf,DI,主動調查,https://drive.google.com/file/d/1DsKQ01Y5qlmQ3uasLrdzZBHw8XVdvjUG/view?usp=drivesdk,https://drive.google.com/file/d/1RoIKcWT6Q1wMEe3TKdnyZ2a0Ajs5innk/view?usp=drivesdk,https://drive.google.com/file/d/1wfL7XEnqMdggWk_7zUZl3wu3tIuhiRwF/view?usp=drivesdk
2023/24,OMB 2023/0153,Buildings Department failing to properly handle a request for historical documents of a building,屋宇署未有妥善處理索取某大廈的歷史文件的要求,屋宇署未有妥善处理索取某大厦的历史文件的要求,"BD,LandsD,DEVB",2023-02-28,2023-08-09,www.ombudsman.hk/wp-content/uploads/2023/12/HKOmbudsman_Code_OMB_2023_0153_BD_EN_Buildings_Department_failing_to_properly_handle_a_request_for_historical_documents_of_a_building.pdf,www.ombudsman.hk/wp-content/uploads/2023/12/申訴專員公署_公開資料守則_OMB_2023_0153_全文_BD_TC_屋宇署未有妥善處理索取某大廈的歷史文件的要求.pdf,www.ombudsman.hk/wp-content/uploads/2023/12/申诉专员公署_公开资料守则_OMB_2023_0153_全文_BD_SC_屋宇署未有妥善处理索取某大厦的历史文件的要求.pdf,Code,,https://drive.google.com/file/d/1Q6Ig5ylasgLlK0LCtyv_O8LE1BDHNxPH/view?usp=drivesdk,https://drive.google.com/file/d/1LBINrbrAIhstMBiBWi29veqWZcANCujx/view?usp=drivesdk,https://drive.google.com/file/d/19Q167QHLRxtuaAfz4-5WtVGU04qxxW8v/view?usp=drivesdk
2023/24,OMB 2023/0135,Failure to handle properly a complaint about damaged and faded national flags and regional flags,民政事務總署、政務司司長辦公室及1823未有妥善處理已褪色及破損的國旗及區旗的投訴,民政事务总署、政务司司长办公室及1823未有妥善处理已褪色及破损的国旗及区旗的投诉,"HAD,AW,EU_HK,1823,FEHD,BD,CMAB,HKPF",2023-02-15,2023-08,"www.ombudsman.hk/wp-content/uploads/2023/09/HKOmbudsman_Full Investigation_OMB_2023_0135_Full Report_HAD,AW,EU_HK,1823_EN_Failure_to_handle_properly_a_complaint_about_damaged_and_faded_national_flags_and_regional_flags.pdf",www.ombudsman.hk/wp-content/uploads/2023/09/申訴專員公署_就投訴作出的調查_OMB_2023_0135_HAD_TC_民政事務總署、政務司司長辦公室及1823未有妥善處理已褪色及破損的國旗及區旗的投訴.pdf,www.ombudsman.hk/wp-content/uploads/2023/09/申诉专员公署_就投诉作出的调查_OMB_2023_0135_HAD_SC_民政事务总署、政务司司长办公室及1823未有妥善处理已褪色及破损的国旗及区旗的投诉.pdf,FI,,https://drive.google.com/file/d/1SZS3z-H8OaizdCOuF9mdgGfnuGkwauHY/view?usp=drivesdk,https://drive.google.com/file/d/1_73RuSGygGGzbsHWzT9YY4-QLGACeL2J/view?usp=drivesdk,https://drive.google.com/file/d/1-yZwUify_anZeUAg38cEA7Wqbbajnky8/view?usp=drivesdk
2023/24,OMB 2023/201,Department of Health mistakenly issuing a Compulsory Testing Order and letters to a foreign domestic helper arriving in Hong Kong,衛生署錯誤地向一名抵港外籍家庭傭工發出強制檢測令及信件,卫生署错误地向一名抵港外籍家庭傭工发出强制检测令及信件,DH,2023-02-28,2023-08,www.ombudsman.hk/wp-content/uploads/2024/02/HKOmbudsman_Investigation Report_OMB_2023_201_Full Report_DH_EN_Department_of_Health_mistakenly_issuing_a_Compulsory_Testing_Order_and_letters_to_a_foreign_domestic_helper_arriving_in_Hong_Kong.pdf,www.ombudsman.hk/wp-content/uploads/2024/02/申訴專員公署_就投訴作出的調查_OMB_2023_0201_全文_DH_TC_衛生署錯誤地向一名抵港外籍家庭傭工發出強制檢測令及信件.pdf,www.ombudsman.hk/wp-content/uploads/2024/02/申诉专员公署_就投诉作出的调查_OMB_2023_0201_摘要_DH_SC_卫生署错误地向一名抵港外籍家庭傭工发出强制检测令及信件.pdf,Complaint,,https://drive.google.com/file/d/1e-aBz5VwPcXsVr3JX232b30NBzm4JPC3/view?usp=drivesdk,https://drive.google.com/file/d/1C8RKtzkMfIm_3eXXATbcHCjbSjxPCBP-/view?usp=drivesdk,https://drive.google.com/file/d/1_R-1wso_Yyq-bG47Asfng2Ya7hds0zd7/view?usp=drivesdk
2023/24,OMB 2023/0696,Transport Department's handling of an application for cross-boundary private cars quota,運輸署對跨境私家車配額申請的審批,运输署对跨境私家车配额申请的审批,TD,2023-05-05,2023-07-20,www.ombudsman.hk/wp-content/uploads/2024/01/HKOmbudsman_Full Investigation_OMB_2023_0696_Full Report_TD_EN_Transport_Department's_handling_of_an_application_for_cross-boundary_private_cars_quota.pdf,www.ombudsman.hk/wp-content/uploads/2024/01/申訴專員公署_就投訴作出的調查_OMB_2023_0696_全文_TD_TC_運輸署對跨境私家車配額申請的審批.pdf,www.ombudsman.hk/wp-content/uploads/2024/01/申诉专员公署_就投诉作出的调查_OMB_2023_0696_TD_SC_运输署对跨境私家车配额申请的审批.pdf,FI,,https://drive.google.com/file/d/1UxGhnZYe0dyS9opYhl5KshXZSvNFXTu4/view?usp=drivesdk,https://drive.google.com/file/d/1V6PY3xzjjVFd_r-p9RDgi4ZXqE0Bql7O/view?usp=drivesdk,https://drive.google.com/file/d/1xaRWTtVUjtxxuH43PS6pxFRT0jz5eURO/view?usp=drivesdk
2023/24,OMB/DI/462,Housing Department's Arrangements for Housing for Senior Citizens and Converted One-person Units,有關房屋署「長者住屋」及「改建一人單位」的安排,房屋署「长者住屋」及「改建一人单位」的安排,"HD,HA,SWD,HB",2022-07-26,2023-07-11,www.ombudsman.hk/wp-content/uploads/2023/07/HKOmbudsman_Direct Investigation_OMB_DI_462_Full Report_HD_EN_Housing_Department's_Arrangements_for_Housing_for_Senior_Citizens_and_Converted_One-person_Units.pdf,www.ombudsman.hk/wp-content/uploads/2023/07/申訴專員公署_主動調查_OMB_DI_462_全文_HD_TC_有關房屋署「長者住屋」及「改建一人單位」的安排.pdf,www.ombudsman.hk/wp-content/uploads/2023/07/申诉专员公署_主动调查_OMB_DI_462_全文_HD_SC_房屋署「长者住屋」及「改建一人单位」的安排.pdf,DI,主動調查,https://drive.google.com/file/d/1nz1xQIgRHjAilH6iROZdxDWVVEddu1jY/view?usp=drivesdk,https://drive.google.com/file/d/1Af6sDWgD34Cm6I8ql0uIAeaoPtL8pIEw/view?usp=drivesdk,https://drive.google.com/file/d/1JY40514FnJ7KOTlkpRV_cxUh8iKxph3A/view?usp=drivesdk
2023/24,OMB/DI/463,Handling of complaints involving trees on Government land,有關政府土地上樹木投訴的處理,有关政府土地上树木投诉的处理,"DEVB,AFCD,AW,CEDD,DSD,HAD,HD,HyD,LandsD,LCSD,WSD,1823",2022-10-06,2023-07-10,www.ombudsman.hk/wp-content/uploads/2023/07/HKOmbudsman_Direct Investigation_OMB_DI_463_Full Report_DEVB_EN_Handling_of_complaints_involving_trees_on_Government_land.pdf,www.ombudsman.hk/wp-content/uploads/2023/07/申訴專員公署_主動調查_OMB_DI_463_全文_DEVB_TC_有關政府土地上樹木投訴的處理.pdf,www.ombudsman.hk/wp-content/uploads/2023/07/申诉专员公署_主动调查_OMB_DI_463_全文_DEVB_SC_有关政府土地上树木投诉的处理.pdf,DI,主動調查,https://drive.google.com/file/d/1Moia1zGB97p5QV0VQGP1dfeBxjvY7Cmu/view?usp=drivesdk,https://drive.google.com/file/d/1J2My7T8UoPCGmAXcv0rnLPW0Nyjxy3fW/view?usp=drivesdk,https://drive.google.com/file/d/1dO-2z6b5R8CV2cLKD1Fop1z5Bfvew1BX/view?usp=drivesdk
2023/24,OMB 2022/3578,Electrical and Mechanical Services Department's repeated requests for a supplier's submission of information on electrical products regarding safety requirements,機電工程署重複要求供應商提交電氣產品的安全規格資料,机电工程署重复要求供应商提交电气产品的安全规格资料,"EMSD,1823",2023-03,2023-06,www.ombudsman.hk/wp-content/uploads/2023/11/HKOmbudsman_Full Investigation_OMB_2022_3578_Full Report_EMSD_EN_Electrical_and_Mechanical_Services_Department's_repeated_requests_for_a_supplier's_submission_of_information_on_electrical_products_regarding_safety_requirements.pdf,www.ombudsman.hk/wp-content/uploads/2023/11/申訴專員公署_就投訴作出的調查_OMB_2022_3578_EMSD_TC_機電工程署重複要求供應商提交電氣產品的安全規格資料.pdf,www.ombudsman.hk/wp-content/uploads/2023/11/申诉专员公署_就投诉作出的调查_OMB_2022_3578_EMSD_SC_机电工程署重复要求供应商提交电气产品的安全规格资料.pdf,FI,,https://drive.google.com/file/d/1WG751Qp3twcmqwJoR67JRVXPWnY5hslB/view?usp=drivesdk,https://drive.google.com/file/d/1b2TjcqpWExR9BIdcHW1OGDkWNJVBNzeM/view?usp=drivesdk,https://drive.google.com/file/d/1yDFoCN2HdexrDJETU0sgddvLPRHn3P1B/view?usp=drivesdk
2023/24,OMB 2022/0792,Department of Health's handling of request for Isolation Orders/Records,衛生署對隔離令/紀錄的處理,卫生署对隔离令/纪录的处理,"1823,DH,HA,HAD",2022-05-05,2023-05-18,www.ombudsman.hk/wp-content/uploads/2023/10/HKOmbudsman_Investigation Report_OMB_2022_0792_Summary_DH_EN_Department_of_Health's_handling_of_request_for_Isolation_Orders_Records.pdf,www.ombudsman.hk/wp-content/uploads/2023/10/申訴專員公署_就投訴作出的調查_OMB_2022_0792_全文_DH_TC_衛生署對隔離令_紀錄的處理.pdf,www.ombudsman.hk/wp-content/uploads/2023/10/申诉专员公署_就投诉作出的调查_OMB_2022_0792_全文_DH_SC_卫生署对隔离令_纪录的处理.pdf,Complaint,,https://drive.google.com/file/d/1DgXvHR7glZilPjzT7Ycs40PtK_Ia2r7e/view?usp=drivesdk,https://drive.google.com/file/d/1kUCQ9i1fJXfrEQCX7RVZ3QOyi2J0n1Bo/view?usp=drivesdk,https://drive.google.com/file/d/123zNLSy1XNgngOM6l5C5wAHO9RjyPmjq/view?usp=drivesdk
2023/24,,,提出投訴回條,,,,2023-05,,www.ombudsman.hk/wp-content/uploads/2023/05/申訴專員公署_TC_提出投訴回條.pdf,,,,,https://drive.google.com/file/d/11o0fjX4E4Voao6CQewOw2zTsmHoC1LEP/view?usp=drivesdk,
2023/24,OMB 2022/3620,Environmental Protection Department's enforcement actions against two concrete batching plants operating without a valid licence,環境保護署就兩間無牌經營的混凝土廠採取的執法行動,环境保护署就两间无牌经营的混凝土厂采取的执法行动,EPD,2022-12-09,2023-05,www.ombudsman.hk/wp-content/uploads/2023/09/HKOmbudsman_Investigation Report_OMB_2022_3620_EPD_EN_Environmental_Protection_Department's_enforcement_actions_against_two_concrete_batching_plants_operating_without_a_valid_licence.pdf,www.ombudsman.hk/wp-content/uploads/2023/09/申訴專員公署_就投訴作出的調查_OMB_2022_3620_EPD_TC_環境保護署就兩間無牌經營的混凝土廠採取的執法行動.pdf,www.ombudsman.hk/wp-content/uploads/2023/09/申诉专员公署_就投诉作出的调查_OMB_2022_3620_EPD_SC_环境保护署就两间无牌经营的混凝土厂采取的执法行动.pdf,Complaint,,https://drive.google.com/file/d/1J6-VkQ1tEaZo5xb_Iv8IZPutdnkGO8Z5/view?usp=drivesdk,https://drive.google.com/file/d/1sFq77RkJPdYj6OBNWwmcQ7gcaU2teBvZ/view?usp=drivesdk,https://drive.google.com/file/d/10nFITJBx9wuAYWR2sllHnPQJs15P8_PD/view?usp=drivesdk
2023/24,OMB/DI/456,Measures and Usage of On-street Parking Spaces Designated for People with Disabilities,有關路旁殘疾人士專用泊車位的措施及使用情況,有关路旁残疾人士专用泊车位的措施及使用情况,"TD,DH,HA,HKPF,SWD",2021-09-20,2023-04-25,www.ombudsman.hk/wp-content/uploads/2023/04/HKOmbudsman_Direct Investigation_OMB_DI_456_Full Report_TD_EN_Measures_and_Usage_of_On-street_Parking_Spaces_Designated_for_People_with_Disabilities.pdf,www.ombudsman.hk/wp-content/uploads/2023/08/申訴專員公署_主動調查_OMB_DI_456_全文_TD_TC_有關路旁殘疾人士專用泊車位的措施及使用情況.pdf,www.ombudsman.hk/wp-content/uploads/2023/08/申诉专员公署_主动调查_OMB_DI_456_全文_TD_SC_有关路旁残疾人士专用泊车位的措施及使用情况.pdf,DI,主動調查,https://drive.google.com/file/d/12eaF0Fli4Bvoec7Jo-haZq5VhEPFpQuu/view?usp=drivesdk,https://drive.google.com/file/d/1ki0pQBUZq6rlrznQmJ9-8DmLwZOmfnfR/view?usp=drivesdk,https://drive.google.com/file/d/1T9m8xFikA7Sci-kd6KPsinI1n2yUcMVa/view?usp=drivesdk
2023/24,OMB/DI/458,Education Bureau's Monitoring of Boarding Sections of Schools for Children with Intellectual Disabilities,教育局對智障兒童學校宿舍部的監管,教育局对智障儿童学校宿舍部的监管,"EDB,SWD",2022-04-07,2023-04-25,www.ombudsman.hk/wp-content/uploads/2023/04/HKOmbudsman_Direct Investigation_OMB_DI_458_Full Report_EDB_EN_Education_Bureau's_Monitoring_of_Boarding_Sections_of_Schools_for_Children_with_Intellectual_Disabilities.pdf,www.ombudsman.hk/wp-content/uploads/2023/04/申訴專員公署_主動調查_OMB_DI_458_全文_EDB_TC_教育局對智障兒童學校宿舍部的監管.pdf,www.ombudsman.hk/wp-content/uploads/2023/04/申诉专员公署_主动调查_OMB_DI_458_全文_EDB_SC_教育局对智障儿童学校宿舍部的监管.pdf,DI,主動調查,https://drive.google.com/file/d/1AjJg4W3T97xrod-c0efRHRDkTo0Twzs8/view?usp=drivesdk,https://drive.google.com/file/d/1BNPBVMa0nXxwK3BSNIoSBwTCg_8oXq3P/view?usp=drivesdk,https://drive.google.com/file/d/1SYaIj82CMPjfKxvUn1NZPBdOMBpOctaj/view?usp=drivesdk
2023/24,OMB 2022/3263,Transport Department's handling of the application for postponing a driving test by a candidate under isolation order,運輸署處理考生因須遵從隔離令引致的駕駛考試延期申請,,"TD,DH",2023-02-13,2023-04-12,www.ombudsman.hk/wp-content/uploads/2023/10/HKOmbudsman_Investigation Report_OMB_2022_3263_TD_EN_Transport_Department's_handling_of_the_application_for_postponing_a_driving_test_by_a_candidate_under_isolation_order.pdf,www.ombudsman.hk/wp-content/uploads/2023/10/申訴專員公署_就投訴作出的調查_OMB_2022_3263_全文_TD_TC_運輸署處理考生因須遵從隔離令引致的駕駛考試延期申請.pdf,,Complaint,,https://drive.google.com/file/d/1CIAIgQG0ftISHeEpVraDwLIK0pMjSBR6/view?usp=drivesdk,https://drive.google.com/file/d/1EWDyCmevkE1IECQGjICtEsaH4ZCYqb7A/view?usp=drivesdk,
2022/23,OMB/2022/3610,Decision to Terminate the Mutual Aid Committee Scheme by the Former Home Affairs Bureau,前民政事務局終止互助委員會計劃的決定,香港申诉专员年报,"1823,HAB,HAD,HD",2022-10,2023-04,www.ombudsman.hk/wp-content/uploads/2023/10/HKOmbudsman_Investigation Report_OMB_2022_3610_Full Report_HAB_EN_Decision_to_Terminate_the_Mutual_Aid_Committee_Scheme_by_the_Former_Home_Affairs_Bureau.pdf,www.ombudsman.hk/wp-content/uploads/2023/10/申訴專員公署_就投訴作出的調查_OMB_2022_3610_HAB_TC_前民政事務局終止互助委員會計劃的決定.pdf,www.ombudsman.hk/wp-content/uploads/2023/07/申诉专员公署_年报_OMB_AR_2022-23_SC_香港申诉专员年报.pdf,Complaint,,https://drive.google.com/file/d/1-K2w2PJWWxWRDVjdunwnvZybOps35P1V/view?usp=drivesdk,https://drive.google.com/file/d/1iPh_V26jgvVI7RHypxhDGvY3TOwAp5Ll/view?usp=drivesdk,https://drive.google.com/file/d/1m9gbrBBb5YK95-fe8VLVcv231PE4VGc8/view?usp=drivesdk
2022/23,OMB 2022/2969,Quarantine and class resumption arrangements for COVID-19 recovered persons when their family members were subsequently tested positive,就新冠病毒病康復人士在家人其後確診的檢疫及復課安排,新冠病毒病康复人士在家人其后确诊的检疫及复课安排,"DH,EDB,SWD",2022-09-20,2023-04,www.ombudsman.hk/wp-content/uploads/2023/11/HKOmbudsman_Investigation Report_OMB_2022_2969_Full Report_DH_EN_Quarantine_and_class_resumption_arrangements_for_COVID-19_recovered_persons_when_their_family_members_were_subsequently_tested_positive.pdf,www.ombudsman.hk/wp-content/uploads/2023/11/申訴專員公署_就投訴作出的調查_OMB_2022_2969_TC_就新冠病毒病康復人士在家人其後確診的檢疫及復課安排.pdf,www.ombudsman.hk/wp-content/uploads/2023/11/申诉专员公署_就投诉作出的调查_OMB_2022_2969_全文_DH_SC_新冠病毒病康复人士在家人其后确诊的检疫及复课安排.pdf,Complaint,,https://drive.google.com/file/d/18isWD7551j3GGIEiQMr49zbLSlWbTG0L/view?usp=drivesdk,https://drive.google.com/file/d/1BQfoURPfNVXBeVq3Y34vUzBjR8oQTJcT/view?usp=drivesdk,https://drive.google.com/file/d/1zbL_dml7bBZ007mxZk38zr6QJMa_yIr5/view?usp=drivesdk
2022/23,,,申訴專員公署投訴程序簡介,,"ERB,HD,HA,AA",,2023-04,,www.ombudsman.hk/wp-content/uploads/2023/04/申訴專員公署_TC_申訴專員公署投訴程序簡介.pdf,,,,,https://drive.google.com/file/d/1s-ODgeS1RoG0uAnMj3OSjtuCWzAtWX9E/view?usp=drivesdk,
2022/23,,,第三十五期年報撮要,第三十五期年报撮要,,,2023-03-31,,www.ombudsman.hk/wp-content/uploads/2023/07/申訴專員公署_年報_摘要_W3C_TC_第三十五期年報撮要.pdf,www.ombudsman.hk/wp-content/uploads/2023/07/申诉专员公署_年报_SC_第三十五期年报撮要.pdf,AR,,,https://drive.google.com/file/d/1YhkCH5pgmh8Hw7kARplbt7vODgWuBYNP/view?usp=drivesdk,https://drive.google.com/file/d/1k3CJrzxB-ehzHdZ1AYN2PIQtceYHsecy/view?usp=drivesdk
2022/23,,35th Annual Report,,,,,2023-03-31,www.ombudsman.hk/wp-content/uploads/2023/07/HKOmbudsman_Annual Report_OMB_AR_2023_EN_35th_Annual_Report.pdf,,,AR,,https://drive.google.com/file/d/1Pdt4j-tCWCKVlo0Q46_LxNfDPSALzx4h/view?usp=drivesdk,,
2022/23,OMB 2022/3105,Security Bureau refusing to provide daily occupancy statistics of community isolation facilities,保安局拒絕提供社區隔離設施入住數據,,"SB,DH",2022-10-07,2023-03-17,www.ombudsman.hk/wp-content/uploads/2023/10/HKOmbudsman_Code_OMB_2022_3105_SB_EN_Security_Bureau_refusing_to_provide_daily_occupancy_statistics_of_community_isolation_facilities.pdf,www.ombudsman.hk/wp-content/uploads/2023/10/申訴專員公署_公開資料守則_OMB_2022_3105_摘要_SB_TC_保安局拒絕提供社區隔離設施入住數據.pdf,,Code,,https://drive.google.com/file/d/1SB_lGcwzZXpLpvHPA7RgoGNUsA7x3VeR/view?usp=drivesdk,https://drive.google.com/file/d/1_qUsDfsfGJ6FLA4GSJX-DwTvRsP-yJCs/view?usp=drivesdk,
